scenario,seed,variable,lag_basis_type,lag_basis_count,amplitude_basis_count,surface_nrmse,domain_lower,domain_upper
AR-S3,1,1,cubic_bspline,32,20,0.01644249505672823,-4.3347064790584895,4.843539839746676
AR-S3,1,1,discrete_identity,64,20,0.000410857502394352,-4.3347064790584895,4.843539839746676
AR-S3,1,1,cubic_bspline,32,24,0.01643782865827041,-4.3347064790584895,4.843539839746676
AR-S3,1,1,discrete_identity,64,24,0.00012382452765590343,-4.3347064790584895,4.843539839746676
AR-S3,1,2,cubic_bspline,32,16,0.015540959554015306,-4.039000552347212,4.053828964164553
AR-S3,1,2,discrete_identity,64,16,0.00015993156160570664,-4.039000552347212,4.053828964164553
AR-S3,1,2,cubic_bspline,32,20,0.015540212512721025,-4.039000552347212,4.053828964164553
AR-S3,1,2,discrete_identity,64,20,4.848854851567122e-05,-4.039000552347212,4.053828964164553
AR-S3,1,2,cubic_bspline,32,24,0.015540149169052081,-4.039000552347212,4.053828964164553
AR-S3,1,2,discrete_identity,64,24,1.9537475979782728e-05,-4.039000552347212,4.053828964164553
AR-S3,2,0,cubic_bspline,32,16,0.0077203552610957,-4.407578855833937,4.529240028542886
AR-S3,2,0,discrete_identity,64,16,0.0008101260655966555,-4.407578855833937,4.529240028542886
AR-S3,2,0,cubic_bspline,32,20,0.007681536484650232,-4.407578855833937,4.529240028542886
AR-S3,2,0,discrete_identity,64,20,0.00024165574166295215,-4.407578855833937,4.529240028542886
AR-S3,2,0,cubic_bspline,32,24,0.007678166453873417,-4.407578855833937,4.529240028542886
AR-S3,2,0,discrete_identity,64,24,8.144159759176284e-05,-4.407578855833937,4.529240028542886
AR-S3,2,1,cubic_bspline,32,16,0.016449785902392506,-4.381179318229322,4.1332490099661525
AR-S3,2,1,discrete_identity,64,16,0.0007365772587981334,-4.381179318229322,4.1332490099661525
AR-S3,2,1,cubic_bspline,32,20,0.01643534837615575,-4.381179318229322,4.1332490099661525
AR-S3,2,1,discrete_identity,64,20,0.00026008916350168774,-4.381179318229322,4.1332490099661525
AR-S3,2,1,cubic_bspline,32,24,0.016433538114556775,-4.381179318229322,4.1332490099661525
AR-S3,2,1,discrete_identity,64,24,9.016700700488401e-05,-4.381179318229322,4.1332490099661525
AR-S3,2,2,cubic_bspline,32,16,0.015469952874527062,-4.859696472143043,5.053447684452796
AR-S3,2,2,discrete_identity,64,16,0.00021146206123390905,-4.859696472143043,5.053447684452796
AR-S3,2,2,cubic_bspline,32,20,0.015468629736695085,-4.859696472143043,5.053447684452796
AR-S3,2,2,discrete_identity,64,20,6.136781458939366e-05,-4.859696472143043,5.053447684452796
AR-S3,2,2,cubic_bspline,32,24,0.015468526869444112,-4.859696472143043,5.053447684452796
AR-S3,2,2,discrete_identity,64,24,2.4134738640890043e-05,-4.859696472143043,5.053447684452796
AR-S3,3,0,cubic_bspline,32,16,0.007810060843062849,-4.088237378040108,4.096902322163306
AR-S3,3,0,discrete_identity,64,16,0.000555492645246393,-4.088237378040108,4.096902322163306
AR-S3,3,0,cubic_bspline,32,20,0.007791911000903545,-4.088237378040108,4.096902322163306
AR-S3,3,0,discrete_identity,64,20,0.00015933395634425306,-4.088237378040108,4.096902322163306
AR-S3,3,0,cubic_bspline,32,24,0.007790470905270283,-4.088237378040108,4.096902322163306
AR-S3,3,0,discrete_identity,64,24,5.4279662779797394e-05,-4.088237378040108,4.096902322163306
AR-S3,3,1,cubic_bspline,32,16,0.016446270948936734,-4.047922229626901,4.281113142675546
AR-S3,3,1,discrete_identity,64,16,0.0006860927465849654,-4.047922229626901,4.281113142675546
AR-S3,3,1,cubic_bspline,32,20,0.01643370591284151,-4.047922229626901,4.281113142675546
AR-S3,3,1,discrete_identity,64,20,0.00023975196567831885,-4.047922229626901,4.281113142675546
AR-S3,3,1,cubic_bspline,32,24,0.01643216573062698,-4.047922229626901,4.281113142675546
AR-S3,3,1,discrete_identity,64,24,8.275755232332403e-05,-4.047922229626901,4.281113142675546
AR-S3,3,2,cubic_bspline,32,16,0.015530461495431538,-4.258390977256904,3.9300586486037954
AR-S3,3,2,discrete_identity,64,16,0.00015971253530629897,-4.258390977256904,3.9300586486037954
AR-S3,3,2,cubic_bspline,32,20,0.015529715553886178,-4.258390977256904,3.9300586486037954
AR-S3,3,2,discrete_identity,64,20,4.828031368383644e-05,-4.258390977256904,3.9300586486037954
AR-S3,3,2,cubic_bspline,32,24,0.015529652670579765,-4.258390977256904,3.9300586486037954
AR-S3,3,2,discrete_identity,64,24,1.9421537159502092e-05,-4.258390977256904,3.9300586486037954
AR-S3,4,0,cubic_bspline,32,16,0.007807760262482764,-4.366381614835827,3.9993204059692293
AR-S3,4,0,discrete_identity,64,16,0.0008578158962759428,-4.366381614835827,3.9993204059692293
AR-S3,4,0,cubic_bspline,32,20,0.007762882266224287,-4.366381614835827,3.9993204059692293
AR-S3,4,0,discrete_identity,64,20,0.00019245959000967184,-4.366381614835827,3.9993204059692293
AR-S3,4,0,cubic_bspline,32,24,0.007760732677893771,-4.366381614835827,3.9993204059692293
AR-S3,4,0,discrete_identity,64,24,6.0580226410138345e-05,-4.366381614835827,3.9993204059692293
AR-S3,4,1,cubic_bspline,32,16,0.016490129468528444,-4.124539588728646,4.759383036705095
AR-S3,4,1,discrete_identity,64,16,0.0013335624668840032,-4.124539588728646,4.759383036705095
AR-S3,4,1,cubic_bspline,32,20,0.01643998099842205,-4.124539588728646,4.759383036705095
AR-S3,4,1,discrete_identity,64,20,0.0003557778259455111,-4.124539588728646,4.759383036705095
AR-S3,4,1,cubic_bspline,32,24,0.016436397218018286,-4.124539588728646,4.759383036705095
AR-S3,4,1,discrete_identity,64,24,9.341540306790247e-05,-4.124539588728646,4.759383036705095
AR-S3,4,2,cubic_bspline,32,16,0.015499777175141782,-4.087787184343996,4.596657531489536
AR-S3,4,2,discrete_identity,64,16,0.00017009742539450805,-4.087787184343996,4.596657531489536
AR-S3,4,2,cubic_bspline,32,20,0.015498926840515721,-4.087787184343996,4.596657531489536
AR-S3,4,2,discrete_identity,64,20,5.0643148218560393e-05,-4.087787184343996,4.596657531489536
AR-S3,4,2,cubic_bspline,32,24,0.015498857294759026,-4.087787184343996,4.596657531489536
AR-S3,4,2,discrete_identity,64,24,2.0204382459324964e-05,-4.087787184343996,4.596657531489536
AR-S4U,0,0,cubic_bspline,32,16,0.051147669803693264,-4.067165448049297,4.649118871680332
AR-S4U,0,0,discrete_identity,64,16,0.048163882840906246,-4.067165448049297,4.649118871680332
AR-S4U,0,0,cubic_bspline,32,20,0.029516792851321867,-4.067165448049297,4.649118871680332
AR-S4U,0,0,discrete_identity,64,20,0.023819745651040405,-4.067165448049297,4.649118871680332
AR-S4U,0,0,cubic_bspline,32,24,0.02091118207543091,-4.067165448049297,4.649118871680332
AR-S4U,0,0,discrete_identity,64,24,0.011507295394872651,-4.067165448049297,4.649118871680332
AR-S4U,0,1,cubic_bspline,32,16,0.016979690394493176,-4.521443420064528,5.213319289809546
AR-S4U,0,1,discrete_identity,64,16,0.00842588242741415,-4.521443420064528,5.213319289809546
AR-S4U,0,1,cubic_bspline,32,20,0.015395409982217697,-4.521443420064528,5.213319289809546
AR-S4U,0,1,discrete_identity,64,20,0.004432648046276301,-4.521443420064528,5.213319289809546
AR-S4U,0,1,cubic_bspline,32,24,0.014921007627267786,-4.521443420064528,5.213319289809546
AR-S4U,0,1,discrete_identity,64,24,0.0022748941673357828,-4.521443420064528,5.213319289809546
AR-S4U,0,2,cubic_bspline,32,16,0.07491165800877396,-4.415293150630278,4.565560524506193
AR-S4U,0,2,discrete_identity,64,16,0.07391046643297432,-4.415293150630278,4.565560524506193
AR-S4U,0,2,cubic_bspline,32,20,0.03916685801511233,-4.415293150630278,4.565560524506193
AR-S4U,0,2,discrete_identity,64,20,0.0371930925920767,-4.415293150630278,4.565560524506193
AR-S4U,0,2,cubic_bspline,32,24,0.02213057932237063,-4.415293150630278,4.565560524506193
AR-S4U,0,2,discrete_identity,64,24,0.018308598389131757,-4.415293150630278,4.565560524506193
AR-S4U,1,0,cubic_bspline,32,16,0.05556845439695595,-4.467411914119744,4.780628086959977
AR-S4U,1,0,discrete_identity,64,16,0.05273217912743585,-4.467411914119744,4.780628086959977
AR-S4U,1,0,cubic_bspline,32,20,0.03249715930297658,-4.467411914119744,4.780628086959977
AR-S4U,1,0,discrete_identity,64,20,0.027314773375457436,-4.467411914119744,4.780628086959977
AR-S4U,1,0,cubic_bspline,32,24,0.02242980544402543,-4.467411914119744,4.780628086959977
AR-S4U,1,0,discrete_identity,64,24,0.013821287773470976,-4.467411914119744,4.780628086959977
AR-S4U,1,1,cubic_bspline,32,16,0.0171901422406934,-4.3347064790584895,4.843539839746676
AR-S4U,1,1,discrete_identity,64,16,0.008788848348450819,-4.3347064790584895,4.843539839746676
AR-S4U,1,1,cubic_bspline,32,20,0.015423022774644171,-4.3347064790584895,4.843539839746676
AR-S4U,1,1,discrete_identity,64,20,0.004416571184066847,-4.3347064790584895,4.843539839746676
AR-S4U,1,1,cubic_bspline,32,24,0.014940281143894335,-4.3347064790584895,4.843539839746676
AR-S4U,1,1,discrete_identity,64,24,0.002166916112134866,-4.3347064790584895,4.843539839746676
AR-S4U,1,2,cubic_bspline,32,16,0.06010004127445854,-4.039000552347212,4.053828964164553
AR-S4U,1,2,discrete_identity,64,16,0.058830601744822006,-4.039000552347212,4.053828964164553
AR-S4U,1,2,cubic_bspline,32,20,0.029805656346390975,-4.039000552347212,4.053828964164553
AR-S4U,1,2,discrete_identity,64,20,0.027155768432518382,-4.039000552347212,4.053828964164553
AR-S4U,1,2,cubic_bspline,32,24,0.01755131109194212,-4.039000552347212,4.053828964164553
AR-S4U,1,2,discrete_identity,64,24,0.01228601771132667,-4.039000552347212,4.053828964164553
AR-S4U,2,0,cubic_bspline,32,16,0.0531172597476271,-4.407578855833937,4.529240028542886
AR-S4U,2,0,discrete_identity,64,16,0.050149692226157096,-4.407578855833937,4.529240028542886
AR-S4U,2,0,cubic_bspline,32,20,0.03077804895821817,-4.407578855833937,4.529240028542886
AR-S4U,2,0,discrete_identity,64,20,0.025312970152305082,-4.407578855833937,4.529240028542886
AR-S4U,2,0,cubic_bspline,32,24,0.021548531720896193,-4.407578855833937,4.529240028542886
AR-S4U,2,0,discrete_identity,64,24,0.012471377533486502,-4.407578855833937,4.529240028542886
AR-S4U,2,1,cubic_bspline,32,16,0.017779451783045394,-4.381179318229322,4.1332490099661525
AR-S4U,2,1,discrete_identity,64,16,0.009177466562178103,-4.381179318229322,4.1332490099661525
AR-S4U,2,1,cubic_bspline,32,20,0.015838958775635112,-4.381179318229322,4.1332490099661525
AR-S4U,2,1,discrete_identity,64,20,0.004335373025039925,-4.381179318229322,4.1332490099661525
AR-S4U,2,1,cubic_bspline,32,24,0.015371832036067182,-4.381179318229322,4.1332490099661525
AR-S4U,2,1,discrete_identity,64,24,0.0020026914773063104,-4.381179318229322,4.1332490099661525
AR-S4U,2,2,cubic_bspline,32,16,0.08885621550024524,-4.859696472143043,5.053447684452796
AR-S4U,2,2,discrete_identity,64,16,0.0879609248817409,-4.859696472143043,5.053447684452796
AR-S4U,2,2,cubic_bspline,32,20,0.04934648832389273,-4.859696472143043,5.053447684452796
AR-S4U,2,2,discrete_identity,64,20,0.04762796219119539,-4.859696472143043,5.053447684452796
AR-S4U,2,2,cubic_bspline,32,24,0.028372979856567046,-4.859696472143043,5.053447684452796
AR-S4U,2,2,discrete_identity,64,24,0.025236805998012157,-4.859696472143043,5.053447684452796
AR-S4U,3,0,cubic_bspline,32,16,0.0469409418906601,-4.088237378040108,4.096902322163306
AR-S4U,3,0,discrete_identity,64,16,0.04361935073624619,-4.088237378040108,4.096902322163306
AR-S4U,3,0,cubic_bspline,32,20,0.026834450405171368,-4.088237378040108,4.096902322163306
AR-S4U,3,0,discrete_identity,64,20,0.020474998527087396,-4.088237378040108,4.096902322163306
AR-S4U,3,0,cubic_bspline,32,24,0.019813153469831844,-4.088237378040108,4.096902322163306
AR-S4U,3,0,discrete_identity,64,24,0.009392786890213656,-4.088237378040108,4.096902322163306
AR-S4U,3,1,cubic_bspline,32,16,0.01745109210554766,-4.047922229626901,4.281113142675546
AR-S4U,3,1,discrete_identity,64,16,0.009208745894251495,-4.047922229626901,4.281113142675546
AR-S4U,3,1,cubic_bspline,32,20,0.01543177281656632,-4.047922229626901,4.281113142675546
AR-S4U,3,1,discrete_identity,64,20,0.004266891889958342,-4.047922229626901,4.281113142675546
AR-S4U,3,1,cubic_bspline,32,24,0.014962299176007443,-4.047922229626901,4.281113142675546
AR-S4U,3,1,discrete_identity,64,24,0.0019356676030146118,-4.047922229626901,4.281113142675546
AR-S4U,3,2,cubic_bspline,32,16,0.061860558573695136,-4.258390977256904,3.9300586486037954
AR-S4U,3,2,discrete_identity,64,16,0.06067579275677792,-4.258390977256904,3.9300586486037954
AR-S4U,3,2,cubic_bspline,32,20,0.030925583913017064,-4.258390977256904,3.9300586486037954
AR-S4U,3,2,discrete_identity,64,20,0.028293623966814792,-4.258390977256904,3.9300586486037954
AR-S4U,3,2,cubic_bspline,32,24,0.01801613029000861,-4.258390977256904,3.9300586486037954
AR-S4U,3,2,discrete_identity,64,24,0.012932222312158521,-4.258390977256904,3.9300586486037954
AR-S4U,4,0,cubic_bspline,32,16,0.04828914769324031,-4.366381614835827,3.9993204059692293
AR-S4U,4,0,discrete_identity,64,16,0.045072816371410536,-4.366381614835827,3.9993204059692293
AR-S4U,4,0,cubic_bspline,32,20,0.027770353350650572,-4.366381614835827,3.9993204059692293
AR-S4U,4,0,discrete_identity,64,20,0.021550558125801592,-4.366381614835827,3.9993204059692293
AR-S4U,4,0,cubic_bspline,32,24,0.02022003204975758,-4.366381614835827,3.9993204059692293
AR-S4U,4,0,discrete_identity,64,24,0.010068097232665992,-4.366381614835827,3.9993204059692293
AR-S4U,4,1,cubic_bspline,32,16,0.0171141621625744,-4.124539588728646,4.759383036705095
AR-S4U,4,1,discrete_identity,64,16,0.008818009335207216,-4.124539588728646,4.759383036705095
AR-S4U,4,1,cubic_bspline,32,20,0.01529364500408568,-4.124539588728646,4.759383036705095
AR-S4U,4,1,discrete_identity,64,20,0.004314764483337293,-4.124539588728646,4.759383036705095
AR-S4U,4,1,cubic_bspline,32,24,0.0148214879187956,-4.124539588728646,4.759383036705095
AR-S4U,4,1,discrete_identity,64,24,0.002064298248062402,-4.124539588728646,4.759383036705095
AR-S4U,4,2,cubic_bspline,32,16,0.07023386954580295,-4.087787184343996,4.596657531489536
AR-S4U,4,2,discrete_identity,64,16,0.06920956801115545,-4.087787184343996,4.596657531489536
AR-S4U,4,2,cubic_bspline,32,20,0.036069490523630135,-4.087787184343996,4.596657531489536
AR-S4U,4,2,discrete_identity,64,20,0.03384539816875435,-4.087787184343996,4.596657531489536
AR-S4U,4,2,cubic_bspline,32,24,0.020531359524630463,-4.087787184343996,4.596657531489536
AR-S4U,4,2,discrete_identity,64,24,0.01623185526440987,-4.087787184343996,4.596657531489536
